"","height","size","mean","sd","variation","fraction"
"347",55,180,22591646932.1928,1779267007.11916,0.0787577378692004,0.999630395229768
"348",55,200,22558159391.5224,1801043561.85367,0.079840005143794,0.998148645642585
"349",55,250,22566530915.6388,1849228394.25037,0.0819456212017435,0.998519067063665
"350",55,300,22602719144.3653,1882585506.45149,0.0832902224916956,1.00012031612236
"351",55,350,22669948495.4907,1864663148.56976,0.0822526415946933,1.00309506617216
"352",55,400,22637798739.3686,1835638141.93463,0.0810873072540546,1.00167251059153
"353",55,450,22641272800.8437,1814434067.706,0.080138342206556,1.00182623012583
"354",55,500,22649222306.7737,1797748413.86146,0.0793735162078308,1.00217797817583
"355",55,550,22648558518.0775,1807445628.4268,0.0798040028456621,1.00214860699458
"356",55,600,22636089618.4987,1808814259.05389,0.0799084245352913,1.00159688577428
