"","height","size","mean","sd","variation","fraction"
"303",65,550,2383283612.5414,203479152.653219,0.0853776493835914,1.00137966913504
"304",65,600,2382829628.07629,203201651.536455,0.0852774571636093,1.00118891935979
"305",65,650,2381574455.25836,201284670.828855,0.0845174797640406,1.00066153582284
"306",65,700,2378389517.22957,200411352.431649,0.0842634694526802,0.999323326567047
"307",65,750,2375832493.81304,199304447.409028,0.0838882572437415,0.99824894698027
"308",65,800,2374482386.9141,196675815.261305,0.0828289215136724,0.99768167517399
"309",65,850,2375205523.2699,197192492.583204,0.0830212335948651,0.99798551397895
"310",65,900,2375205608.90553,198763542.610067,0.0836826680876926,0.997985549960307
"311",65,950,2376446158.26888,201170374.297604,0.0846517702905361,0.998506789188604
"312",65,1000,2376532374.86269,201009029.17596,0.0845808082827291,0.998543014648189
"313",60,20,7375709865.59349,508479309.470631,0.0689397113954558,0.969212860130551
"314",60,40,7470449957.63654,558783520.748873,0.074799178619444,0.981662280898362
"315",60,60,7491547729.2804,579384744.75667,0.0773384573780622,0.984434655621603
"316",60,80,7558908888.51043,573482856.20514,0.0758684705244743,0.99328631912095
"317",60,100,7506462494.88383,562874300.310397,0.0749852944305036,0.98639454597685
"318",60,120,7514158566.53087,555979100.346555,0.0739908660994944,0.987405856311547
"319",60,140,7547882839.82407,574155957.43357,0.0760684776934022,0.991837429674648
"320",60,160,7549341323.12622,584700765.578399,0.0774505669504253,0.992029083196612
"321",60,180,7554969540.50135,576286978.604937,0.0762791928565068,0.992768664980466
"322",60,200,7553232708.70082,583587216.600257,0.0772632380209872,0.992540434783288
"323",60,250,7549616672.09037,592153545.503371,0.0784349154696107,0.992065265714897
"324",60,300,7553894755.74843,592489054.601172,0.0784349099052901,0.992627431767205
"325",60,350,7545635986.47257,605717486.963348,0.0802738812274072,0.991542179562755
"326",60,400,7540860988.44872,598234853.372088,0.0793324335627562,0.990914715959096
"327",60,450,7552072483.04337,606652484.52843,0.0803292719833587,0.992387974118709
"328",60,500,7554919129.32417,597455352.451546,0.0790816343926889,0.992762040647066
"329",60,550,7571037774.58327,602025838.739592,0.0795169508677731,0.994880128066132
"330",60,600,7563707462.21186,612468423.215978,0.080974631326748,0.993916880711151
"331",60,650,7559494346.46142,611056607.017968,0.0808330000675246,0.993363251834615
"332",60,700,7564916561.75961,612973061.974414,0.0810283969387015,0.994075763700342
"333",60,750,7564195391.01335,612258351.977235,0.0809416362650585,0.993980997505039
"334",60,800,7558520328.16202,617432094.413777,0.0816869000290056,0.993235259942447
"335",60,850,7566903065.7657,618636138.249593,0.0817555257247097,0.99433680233452
"336",60,900,7571143235.40204,615318525.310302,0.0812715472655601,0.994893986255196
"337",60,950,7567267756.34915,621384133.066548,0.0821147279406348,0.994384724881623
"338",60,1000,7564514556.21146,620889341.364644,0.0820792050502185,0.994022937741322
"339",55,20,23113812326.0911,1686277349.02082,0.0729553967658261,1.0227350586766
"340",55,40,22668541665.8772,1625619782.04463,0.0717125876911464,1.00303281707421
"341",55,60,22491828194.6985,1467923319.70716,0.0652647400202517,0.995213636933562
"342",55,80,22463342584.1287,1437886150.4836,0.0640103379583202,0.993953211687109
"343",55,100,22504019361.9252,1507173499.36414,0.0669735248234877,0.995753069111733
"344",55,120,22481829016.0532,1527756102.84274,0.0679551517695401,0.994771195400583
"345",55,140,22591325371.7572,1656019790.25756,0.0733033482102758,0.999616166891913
"346",55,160,22527662098.3433,1647014088.07555,0.0731107418464284,0.996799207891298
"347",55,180,22559683194.7453,1643524925.11259,0.072852305190855,0.998216070563951
"348",55,200,22634623150.7112,1641928544.35207,0.072540573501904,1.00153199781908
"349",55,250,22608978614.9674,1630798252.19113,0.0721305583929176,1.00039728384812
