"","height","size","mean","sd","variation","fraction"
"204",85,800,30729157191.0323,22986144530.3726,0.7480239170725,0.994471106505901
"205",85,850,31032665186.3722,23096188167.6049,0.744254095769621,1.00429337172726
"206",85,900,30970361714.7254,23112950514.5249,0.746292559558175,1.00227707814645
"207",85,950,30872553318.046,23122573317.3811,0.748968609080521,0.999111757865566
"208",85,1000,31045006876.7882,23053714034.9468,0.742590076608539,1.00469277918408
"209",80,20,-9460547343.43944,73684467092.6548,-7.78860507936176,-0.936687855786083
"210",80,40,1778677098.83375,73856734709.7612,41.5234079070271,0.176106643448886
"211",80,60,-1306781108.84315,68533724947.6329,-52.4446860180764,-0.129384268202292
"212",80,80,1621911845.13223,71171245972.3199,43.8810815679797,0.160585331201211
"213",80,100,3507025663.16029,67798542952.9366,19.3322061099037,0.347230263679237
"214",80,120,5134541765.85563,68576201360.5564,13.3558561771926,0.508370471866894
"215",80,140,8596420607.15621,67476543219.4117,7.84937665372492,0.851130753183783
"216",80,160,7335495450.45812,65814857234.2,8.97210797535015,0.72628667826318
"217",80,180,9418746531.29142,67674458704.4144,7.18508120794875,0.932549161514002
"218",80,200,8223035602.54825,67118546303.4763,8.1622589938291,0.814161940846361
"219",80,250,8503736956.25574,68150739554.2393,8.01421068229357,0.841954154084727
"220",80,300,8852232548.69568,68825176485.6819,7.77489476322251,0.876458668187691
"221",80,350,10083520386.2149,68885963566.9411,6.83153907846656,0.998368355070779
"222",80,400,10362045449.5459,68188271627.8623,6.58058024932232,1.02594509401445
"223",80,450,10602834550.5049,69256424415.4266,6.53187825251205,1.04978559905989
"224",80,500,10876618028.8741,68774706613.1389,6.32317016471143,1.07689287414595
"225",80,550,11542947349.7468,68343029089.4809,5.92076070510534,1.14286607423236
"226",80,600,10331903804.7311,67942574813.216,6.57599761837738,1.02296077274565
"227",80,650,9939161696.36191,67690757701.9538,6.81050975624343,0.984075415481377
"228",80,700,9879818764.12605,67479434537.6249,6.83002756919438,0.978199877636243
"229",80,750,9778892161.96821,67630905381.6722,6.91600891609179,0.968207144749328
"230",80,800,9890281440.33473,68235416293.8342,6.89923908692378,0.979235786171755
"231",80,850,10607007884.3077,68424216076.5231,6.45084993080396,1.0501988004265
"232",80,900,10252733310.1551,68237950644.0656,6.65558623050083,1.01512210991635
"233",80,950,9909191812.5078,68192818226.5853,6.88177396470512,0.981108100248297
"234",80,1000,9913673732.96415,68157861523.694,6.87513664052318,0.981551854748925
"235",75,20,37927444079.2984,174684766659.997,4.60576162988382,4.99702820544116
"236",75,40,21802827864.7699,164500981614.159,7.54493786927373,2.87257284120816
"237",75,60,23467096697.8862,162160245350.788,6.91011109888998,3.09184409721821
"238",75,80,21576381009.1802,163920029913.47,7.59719759507982,2.84273794587355
"239",75,100,21796887535.6553,160024502494.863,7.34162169865287,2.87179018915089
"240",75,120,18727847489.5757,154275327283.694,8.23775008684614,2.46743708690062
"241",75,140,15410916555.3619,163075415441.274,10.5818115915069,2.03042378858523
"242",75,160,10440211390.2596,168837854170.365,16.1718808038585,1.37552192230034
"243",75,180,3128902123.19393,168786758922.498,53.9444035885033,0.412240068932006
"244",75,200,5856309082.16711,165887329127.178,28.3262592188512,0.771582224264441
"245",75,250,10936306369.4963,164993459694.714,15.0867627625096,1.44088357964379
"246",75,300,13300069020.1333,167585183289.146,12.6003243318106,1.75231475891085
"247",75,350,12943500080.9412,170362865041.328,13.1620399409724,1.70533597904364
"248",75,400,12888907776.7123,169914885055.124,13.1830321078196,1.69814331708989
"249",75,450,15927631444.9886,170098782155.001,10.6794775320168,2.09850216666517
"250",75,500,14718014854.031,167500301793.668,11.3806313864259,1.93913239183544
"251",75,550,13359469369.1556,166178584743.339,12.4390108732172,1.76014089185186
"252",75,600,12534318357.8326,165406980694.535,13.1963283500912,1.65142534358796
"253",75,650,13187925189.9945,165515758728.31,12.5505533542065,1.73753955072391
"254",75,700,8262667927.51917,165353985998.612,20.0121785661861,1.08862555039778
"255",75,750,9020058179.24359,164717100849.935,18.26120159945,1.18841346235093
"256",75,800,11075056749.9621,166562282465.003,15.0394066798414,1.4591642621821
"257",75,850,12519720525.8586,164954784966.668,13.1755964221378,1.64950204556767
"258",75,900,12416917045.0729,165209720320.162,13.3052125354834,1.63595744994373
"259",75,950,12948387267.6869,164697214393.398,12.7195156422611,1.7059798771656
"260",75,1000,12837855340.208,164727104206.281,12.8313569393759,1.69141704087062
"261",70,20,66391293809.8777,461462088525.38,6.95064159838265,14.5594942565521
"262",70,40,103877557548.649,414986512320.638,3.99495831547912,22.7801661290898
"263",70,60,52456387468.4494,425476968706.65,8.11106119273957,11.503593743081
"264",70,80,18222656158.0275,416615481949.497,22.8625003038302,3.99619652588323
"265",70,100,24495664840.4028,419847445462.978,17.139663209732,5.37185632464974
"266",70,120,32421749208.0679,406742196402.893,12.5453501534605,7.11003272106752
"267",70,140,35156345680.8208,411410987932.939,11.7023251411872,7.70972493000456
"268",70,160,36506217253.934,410856205417.025,11.2544173656543,8.00574939779254
"269",70,180,35202712214.0105,396403752398.131,11.2606025918754,7.71989302938827
"270",70,200,17859503437.2954,396915759039.599,22.2243446147967,3.91655777133672
"271",70,250,27226686715.0411,399727587258.224,14.68146276636,5.97076463049147
"272",70,300,13031071690.2478,403774580830.191,30.9855237104073,2.85769116014207
"273",70,350,-7233183269.01139,397049516529.298,-54.8927770474652,-1.58622440109899
"274",70,400,-10189603308.6919,393899474471.088,-38.6569979750915,-2.2345621290991
"275",70,450,-6780475588.01906,396652072515.864,-58.4991520678489,-1.48694640088137
"276",70,500,-10026497259.8645,392190696625.709,-39.115424505787,-2.19879325874221
"277",70,550,-10490525461.3449,389604541182.8,-37.1387060274914,-2.3005538292423
"278",70,600,-15954663246.1622,391285003872.525,-24.5248049322913,-3.4988296592461
"279",70,650,-17243485429.2648,389911846379.695,-22.6121249082251,-3.78146610290895
"280",70,700,-19549023230.2735,391169850850.635,-20.0096877599937,-4.28706649786699
"281",70,750,-17615260522.4313,388490554661.089,-22.0542043171252,-3.86299572860336
"282",70,800,-10353847634.0142,389816129847.372,-37.649397946205,-2.27058062149433
"283",70,850,-8990208609.46314,386397968819.444,-42.9798668312012,-1.97153697575946
"284",70,900,-5177669223.05856,383577912337.75,-74.0831242423714,-1.13545377698653
"285",70,950,-4932811162.20446,383789889856.257,-77.8034830923351,-1.08175683381677
"286",70,1000,-4013639304.0509,384267205005.375,-95.7403433381621,-0.880184057905898
"287",65,20,119736486449.353,1212600090764.87,10.1272396303176,19.823921597575
"288",65,40,-10287385667.3848,1015751541936.87,-98.7375777265948,-1.70320954758027
"289",65,60,161760935097.304,986203668759.797,6.09667388585857,26.7816117710769
"290",65,80,145686345037.759,982131887052.69,6.74141345778248,24.1202558009535
"291",65,100,104971424414.532,975949121833.93,9.29728378248839,17.3793749030681
"292",65,120,121437210259.617,949110476912.505,7.81564789641849,20.1054983873538
"293",65,140,74555008178.0685,972339045231.594,13.041901127678,12.3435444003425
"294",65,160,44965834625.1447,964258840711.325,21.4442553718799,7.44467460681204
"295",65,180,71542621892.4317,977272527534.178,13.6600043677958,11.8448049490781
"296",65,200,75999653245.9926,961968725820.662,12.6575409851806,12.5827240473498
"297",65,250,82611244495.8691,953086012190.955,11.5370010221625,13.6773583602432
"298",65,300,71488279952.193,956435975782.862,13.378919963139,11.8358079391048
"299",65,350,57130121999.6161,953644506078.934,16.6924990302899,9.45862947013511
"300",65,400,48608213831.3322,940665358392.792,19.3519836309322,8.04771752174374
"301",65,450,38647841663.6596,958172866514.493,24.7924030235163,6.39864928206286
"302",65,500,42166934326.1421,951327134581.023,22.5609746068552,6.98128051757319
"303",65,550,34216078351.304,939022955932.254,27.4439094478069,5.66491363432185
"304",65,600,19742093140.0308,933168291305.062,47.267951006314,3.26855846689251
"305",65,650,6022690882.71391,944721010576.845,156.860285373162,0.997134252104952
"306",65,700,12806114402.6686,944468913562.257,73.7514037330043,2.12021761633587
